1,2,3,4,target
-0.29506055424385674,0.13854427186319287,-0.12793998379496488,-0.2656004364392123,-11.974486417352477
-1.3408478358491827,0.806154693628147,2.5999617739573244,0.5226176497329101,-60.334984420994715
0.3712414087361022,-0.43357771501873377,0.46196234704887323,0.17338095329257636,12.060203486048803
0.16172091896345178,1.3780468319638475,-0.5873285073877353,0.41055226825151675,11.187019314767888
0.09484678136204254,1.0547741893020766,-0.5907446432021165,1.0112652536041535,19.777879971390192
-0.8878959340122905,0.04074386433654875,-1.3932267215396579,-0.7014409853944483,-51.994321423515856
-0.491558102226537,-1.339842991080377,-0.19317388059405471,0.128990385638065,-41.37233367292736
-0.3323934703868669,-1.0346466274148198,0.9766893696663613,0.21338216853473702,-28.876695307547717
-1.3448255036229537,-0.19087852164159588,-0.1808412595260236,-0.11128018292069355,-97.42444057475898
1.6489469858209806,-0.06988783409476092,-1.3922889792779125,-0.05900374026425656,110.94633138415756
-0.46837547444327265,1.5738961396219324,0.3113785687902729,1.8215401754104115,-28.647971359102822
0.5795987706129687,-1.4561804012917732,-0.7756722287346749,-1.7901531002138742,33.987543484438234
-0.13673881424425677,0.49626964608629015,-2.035041538372817,0.457495314391604,-0.07498076443473956
0.28042530353220857,0.8480467017858432,1.6669327270405254,0.37110010132194426,7.280866704216164
-1.4409058994910036,0.8070390023309278,0.5483971688227213,-1.2585025486964574,-98.88810914969743
-1.3511038933449464,-1.8288619615307076,-0.9969876796202332,0.7274317020991526,-85.9434963576673
0.9699123047671868,-1.5256317483607102,0.7731468509965644,0.11140425788108611,81.97472395038194
1.8514921503784196,0.10127146283120465,0.37894008777892685,-0.6536288147415665,127.59756187654838
-0.795573650456868,-0.12173166076502684,1.3907760692755966,-0.820734962978985,-63.67782012780804
-0.9364621087489334,0.9529319393184501,0.48549480914995663,-0.32517869380143366,-59.95513574134128
-0.5518705378723759,0.45325192744369763,0.6217046357585762,0.40931896175556787,-37.89661008956929
1.7085635104709638,0.226654926019571,-0.5436038896820027,1.4431802964645704,94.45422440117719
-0.3391370497183969,0.05565929940895966,-0.0036718353055980777,-0.38569273634362944,-18.478038659787288
-0.044643370689959994,1.5032041449991818,0.5943327007562075,0.7017435635751021,6.241448439868899
-0.07906617740787734,0.9735677609154343,0.35069528875917766,1.8652996322863655,-3.364375060583311
1.4762409909622791,0.9723484581099238,-0.40357084857397235,-0.02240729642343249,92.09447277032501
0.9463899853956647,0.7668367932936813,0.4167813205238572,-1.0372520970180839,57.19711635185679
0.6525218651923959,-0.5503745581611457,0.46023844280509524,-1.1811227786225502,33.157443196476315
0.03502763222655798,-0.44968179674583014,0.5700309364331864,0.7695977182995148,-3.031133375305937
-0.02259902634541336,-0.8177225272593368,-1.048039960500211,0.09760649530963864,-10.293332493178342
-0.7738367744168329,-1.1584412131750272,0.1149650470947151,0.6432131743148238,-35.67348730584458
-0.03661335705455142,0.4716301909632786,2.310894375759945,-0.28656205398949436,-4.558717856962481
0.04934950426771602,-0.47666770066133296,0.9428514378204857,-1.7841718573097154,6.0376007154352305
0.08966254629945043,-0.09768602557466062,0.33498600852408306,1.062667721440516,12.590092493973168
0.8482990214893857,-0.0803521680058067,-0.8851215370240868,0.00951771267228003,55.44984582384864
